"","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"497",99.25,100.599998,97.849998,97.949997,2270500,83.762948
"498",97.900002,97.900002,96.75,97.25,1977200,83.164339
"499",97.75,101.989998,97,101.900002,2332600,87.140835
"500",102.599998,105.150002,102.309998,103.290001,2288500,88.329508
"501",102.290001,102.300003,99.199997,99.300003,3134600,84.91742
"502",99,100.25,98.050003,99.849998,1817000,85.387754
"503",99.900002,99.900002,97.519997,97.959999,1234800,83.771502
"504",97.5,97.599998,95.209999,96.879997,2251400,82.847927
"505",95.550003,96.75,94.400002,94.760002,2355000,81.034991
"506",94.550003,95.849998,94.489998,95.099998,1893200,81.325743
"507",95.489998,96.699997,93.900002,96.699997,1920900,82.693998
"508",96.199997,96.900002,95.25,96.510002,1198400,82.531522
"509",97.099998,98.139999,97,97.349998,1376800,83.249854
"510",96.300003,96.300003,94.690002,95.540001,1962000,81.702015
"511",95.540001,97.07,94.559998,96.900002,1536900,82.865034
"512",96.900002,96.900002,95.25,95.360001,924900,81.548086
"513",95.199997,95.650002,91.900002,92.010002,2673700,78.683301
"514",91.199997,91.949997,90.059998,91.860001,2592500,78.555025
"515",91.559998,92.980003,89.07,89.160004,2178300,76.246095
"516",89.050003,89.449997,87,87.010002,2714200,74.407499
"517",86.75,90,86.050003,89.290001,3025300,76.357264
"518",88.800003,89.879997,88,88.650002,1799400,75.809962
"519",90.5,91.5,87.75,88.18,4292900,75.408035
"520",87.599998,89,86.43,88.400002,3849500,75.596171
"521",87.75,93.510002,87.75,93,3880900,79.529908
"522",92.400002,92.849998,91.089996,92.099998,2606300,78.760262
"523",92.849998,92.849998,90.599998,90.949997,1260700,77.776826
"524",89,90.300003,87.5,90.300003,3260600,77.220977
"525",89.010002,91.5,87.5,87.5,3496800,74.826526
"526",88.099998,89.849998,86.239998,86.599998,3007200,74.05688
"527",87,87.239998,84.5,85.800003,4347900,73.372756
"528",85.949997,85.949997,84.449997,84.599998,2441400,72.34656
"529",84.599998,85.150002,83.75,84,1789700,71.833465
"530",83.75,85.389999,83.5,84,2055300,71.833465
"531",83.75,83.75,81.699997,83.099998,2206600,71.063819
"532",82.599998,82.900002,81.25,81.910004,2765400,70.046183
"533",82.25,82.849998,81.139999,81.599998,2444600,69.781079
"534",81.25,81.949997,80,81.599998,2863700,69.781079
"535",83.5,86.849998,83.080002,86.550003,3151600,74.014126
"536",86,88,85.620003,86.150002,1880300,73.672061
"537",85.900002,87.139999,82,83.400002,2713000,71.32037
"538",82.900002,86.470001,81.650002,85.849998,2687400,73.41551
"539",83.849998,85.099998,82.300003,84,2376100,71.833465
"540",85,85.5,81.650002,83,2470600,70.978305
"541",82.849998,83.800003,82.050003,82.949997,2190000,70.935544
"542",83.75,84.970001,81.589996,81.739998,3210700,69.900801
"543",81.300003,82.559998,80.75,81.849998,2487700,69.994869
"544",81.949997,83.199997,81.150002,83.199997,1863500,71.149334
"545",82.800003,85,81.800003,84.639999,2567400,72.380767
"546",84.519997,86.080002,83.599998,84.82,1770100,72.63768
"547",83.849998,84.75,82.059998,82.690002,2174700,70.813605
"548",82.449997,84.900002,82.07,83.160004,2308100,71.216102
"549",83.5,85.900002,83.400002,85.349998,2082200,73.091557
"550",85.949997,87.5,85.940002,86.300003,2010800,73.905117
"551",86.099998,86.5,84.849998,85.5,1420400,73.220015
"552",84.849998,85.050003,83.699997,83.949997,1228500,71.892632
"553",83.68,84.18,82.769997,83.540001,1744000,71.541522
"554",82.900002,83.949997,81.800003,81.800003,1921200,70.051432
"555",80.599998,80.760002,78.949997,80.050003,3954300,68.552777
"556",79.809998,80.800003,78.550003,80.800003,2591000,69.195058
"557",80.150002,82.589996,79.949997,82.199997,2396800,70.393977
"558",82.199997,83.400002,81.300003,81.300003,2258600,69.623245
"559",81.5,82.169998,80.809998,81.849998,2309300,70.094247
"560",81.300003,81.849998,79.959999,81.099998,2545200,69.451966
"561",80.050003,80.150002,77.050003,77.25,4275400,66.154926
"562",77.260002,78.059998,77.260002,77.839996,2560400,66.660183
"563",77.830002,79.690002,75.400002,75.400002,3768800,64.570634
"564",75.410004,77.5,75.050003,77.5,4084400,66.369019
"565",77.269997,77.980003,76.800003,77.699997,2108800,66.540292
"566",78,81.5,77.900002,81.300003,2903600,69.623245
"567",81.300003,82.800003,80.5,81.900002,2368800,70.137068
"568",81.900002,82.029999,80.510002,81.050003,3512900,69.409151
"569",81.050003,81.550003,79.800003,80.800003,2578800,69.195058
"570",80.050003,80.300003,78.5,79.610001,3152600,68.17597
"571",79.699997,81.400002,79.010002,80.099998,2008900,68.595592
"572",79.949997,81.449997,79.25,79.620003,2620700,68.184535
"573",80.650002,81.400002,78.099998,78.550003,3372100,67.268215
"574",78,78.800003,76.650002,77.099998,2891400,66.026468
"575",77.099998,77.400002,74,74.480003,3726700,63.782771
"576",74.480003,76.760002,73.5,76.199997,2558900,65.25573
"577",72.300003,72.309998,68.580002,69.400002,5765800,59.432388
"578",69.900002,70,66.279999,67.5,3562500,57.805275
"579",67.800003,68.5,63.27,67.510002,5888500,57.81384
"580",65.75,67.339996,64.099998,65.75,3923900,56.30662
"581",65.760002,68.25,63.290001,67.690002,5421300,57.967988
"582",69.75,71.489998,69.559998,70.510002,3071100,60.382964
"583",70.5,72.230003,69.599998,70.029999,3666700,59.971901
"584",72,72,69.849998,69.849998,4862800,59.817754
"585",69.849998,69.849998,66.93,68.900002,4743900,59.0042
"586",69.599998,72.900002,69.510002,71.349998,3247900,61.102315
"587",71.360001,74.5,71,73.5,3606900,62.943522
"588",73.599998,74.300003,72.43,73.599998,3034600,63.029158
"589",73.349998,76.949997,72.879997,76.690002,3492500,65.675358
"590",76.699997,80,76.330002,79,6241700,67.653581
"591",79.010002,79.010002,75.879997,76.25,5424500,65.298551
"592",76.260002,76.599998,74.349998,75.300003,3023300,64.484998
"593",75.400002,78.150002,75,77.93,2759300,66.737261
"594",77.93,81.199997,77.300003,80.709999,3811500,69.11798
"595",82,85.349998,82,83.849998,6393700,71.806996
"596",82.849998,83.699997,80.75,82.800003,3623000,70.907806
"597",82.550003,85.089996,81.519997,84.400002,3382300,72.278004
"598",84.599998,86.5,83.599998,84.25,3315600,72.149547
"599",85.599998,86.07,82.059998,82.07,3978900,70.28265
"600",82.199997,83.449997,80.809998,81.410004,3086300,69.717447
"601",81.050003,81.059998,79.150002,79.75,3832200,68.295862
"602",79.75,81.940002,79.510002,81.599998,4297200,69.880153
"603",81.610001,83,81.400002,81.599998,2332100,69.880153
"604",81.610001,81.849998,80.150002,80.5,2523500,68.938143
"605",79.699997,81.5,78.650002,81.400002,3672800,69.812952
"606",81.150002,83.25,81.120003,83.120003,2734200,71.288117
"607",83.120003,83.120003,80.849998,80.849998,2224900,69.341241
"608",80.199997,81.349998,79.099998,80.050003,2467000,68.655122
"609",81.150002,81.5,78,78.160004,3360800,67.034159
"610",78.5,80.800003,77.309998,80.699997,3166800,69.212591
"611",80.5,82.449997,80.300003,82.25,2721800,70.541956
"612",83.75,85.400002,83.330002,84.709999,3141900,72.651782
"613",84.400002,86.599998,84,86.5,3426500,74.186981
"614",86,87.660004,85.550003,87.5,3268700,75.044634
"615",87.699997,88.800003,86.580002,86.699997,2934000,74.358509
"616",86.300003,87.75,85.400002,86.860001,1373300,74.495737
"617",86.860001,88.099998,85.5,88.099998,2217300,75.559225
"618",89.949997,91.5,89.839996,91.050003,3791200,78.089305
"619",92.75,92.75,90.599998,91.5,3968800,78.475246
"620",89.690002,90.699997,88.230003,88.699997,4265000,76.073815
"621",88.599998,88.849998,87.5,87.75,2354900,75.259047
"622",88.75,90.550003,88.489998,90.550003,2483500,77.660478
"623",90.050003,91.239998,89.199997,89.75,1912900,76.974353
"624",88.900002,89.300003,87.5,88.150002,1806400,75.60211
"625",88.800003,90.400002,88.639999,90.150002,837500,77.317416
"626",90.050003,91.940002,80.800003,91.440002,1847400,78.423789
"627",90.349998,90.949997,89.650002,90,2477900,77.188767
"628",89.599998,89.790001,86.5,86.809998,3780000,74.452852
"629",86.809998,89.599998,85.779999,89.349998,3860100,76.631291
"630",88.75,89.349998,87.550003,89,2567900,76.331114
"631",88,88,85.550003,86.010002,2880100,73.766733
"632",87,87.669998,85.769997,87.169998,2795000,74.761607
"633",89.150002,92.400002,88.75,92.400002,4415900,79.247135
"634",92.400002,95.169998,92.050003,93.900002,4878900,80.533614
"635",93.699997,93.709999,91.199997,91.610001,3220700,78.569588
"636",91.5,92.199997,90.900002,91.349998,1429700,78.346597
"637",91.360001,93.599998,90.860001,91.82,2705000,78.749695
"638",91.849998,92.800003,90.800003,92.730003,2383700,79.530162
"639",91.110001,93.019997,90.75,91,2442800,78.04642
"640",91.099998,91.75,88.5,89.660004,3337900,76.897168
"641",89.660004,90.5,88.699997,89.139999,2026800,76.451185
"642",89.139999,90.849998,88.699997,90.800003,2279700,77.874892
"643",90.650002,94.480003,90.199997,94.410004,4382000,80.971019
"644",94,94.739998,92.010002,92.309998,3428700,79.169943
"645",92.309998,92.720001,91.120003,92.309998,2180000,79.169943
"646",92.309998,92.760002,92.010002,92.470001,758000,79.30717
"647",92.410004,93.699997,92.099998,92.800003,1253200,79.590198
"648",91.800003,92.949997,91.800003,92.120003,1705200,79.006993
"649",92.699997,93.790001,92.339996,93.269997,1392600,79.993289
"650",93.029999,93.800003,92.720001,92.75,1228700,79.547312
"651",92.800003,92.809998,89.269997,91.07,3592600,78.106455
"652",91.07,92.650002,90.769997,92.449997,2645700,79.290014
"653",94.349998,96.779999,94.349998,96.75,5745900,82.977924
"654",97.25,97.25,95.050003,95.75,3136700,82.120271
"655",93.25,93.550003,92.199997,92.5,5830800,79.332899
"656",93,95.019997,92.900002,93.75,5142100,80.404965
"657",93.75,94.199997,92.599998,93,3104600,79.761725
"658",93.050003,93.050003,90.709999,91.150002,3635000,78.175069
"659",91,91.010002,89.209999,89.970001,3127400,77.163038
"660",90.199997,91,89.5,89.900002,2779700,77.103003
"661",89,89.75,88.029999,88.629997,3356600,76.01378
"662",89.449997,91,89.099998,89.860001,3029000,77.173182
"663",89,89.800003,88.209999,89.209999,2703600,76.61495
"664",89.25,89.639999,86.760002,86.980003,3138900,74.699795
"665",87.099998,88.379997,85.779999,87.25,3026600,74.931672
"666",87.989998,89.489998,85.059998,85.5,4284200,73.428745
"667",85.389999,88.68,85.349998,87.300003,4547500,74.974616
"668",88.5,88.959999,86.900002,87.849998,2791500,75.446961
"669",88.800003,88.800003,83.650002,84.480003,5562400,72.552756
"670",84.480003,86.089996,81.599998,86,6734500,73.858153
"671",86.5,87.199997,84.660004,86.980003,4017700,74.699795
"672",86.489998,86.5,85.139999,85.400002,2869400,73.342865
"673",84.199997,84.5,81.5,82.5,4878400,70.852298
"674",81.800003,82.559998,80.519997,81.040001,3495300,69.598428
"675",81.099998,82.300003,80.110001,81.900002,4392100,70.33701
"676",82,83.370003,80.169998,81.110001,4107300,69.658544
"677",81.900002,84.5,81.639999,83.800003,3830700,71.968761
"678",83.099998,84.980003,82.599998,84.849998,2537800,72.870513
"679",84.699997,84.709999,83.480003,83.5,2249600,71.711113
"680",83.75,85.389999,83.730003,84.580002,2525500,72.638636
"681",85.449997,86.5,84.599998,85.110001,3575400,73.093807
"682",85.110001,85.110001,82.610001,82.760002,3673000,71.075592
"683",82.760002,82.769997,78.150002,78.519997,6216300,67.434208
"684",78.5,80.599998,77.519997,80.599998,5059900,69.220546
"685",80.099998,82.800003,79.099998,79.470001,3944600,68.250087
"686",79.480003,79.5,77.75,79,4342500,67.846443
"687",79.699997,82,78.779999,81.959999,3690900,70.388536
"688",81.959999,82.75,80.75,81.400002,2792900,69.907602
"689",82.050003,83.199997,80.25,80.889999,3410600,69.469604
"690",81.199997,82.5,80.650002,80.940002,2704600,69.512547
"691",81.5,83.660004,80.849998,83.470001,3703200,71.68535
"692",84.449997,89.5,84.300003,89.099998,4760300,76.52048
"693",89,90.519997,88.099998,89.519997,4597900,76.881181
"694",90.099998,91.5,88.800003,90.870003,5212700,78.040588
"695",91.400002,92.25,89.300003,89.959999,3274000,77.259062
"696",90.199997,91.599998,89.120003,90.290001,3537500,77.542473
"697",90.290001,91.5,89.639999,90.699997,2281900,77.894584
"698",89.300003,90.610001,88.989998,89.800003,2705200,77.121655
"699",89.800003,89.800003,87.629997,88,2817500,75.575784
"700",88.010002,88.599998,87.199997,88.400002,1857100,75.919312
"701",88.949997,90.029999,88.25,90,1905900,77.293416
"702",90,91,89,89.199997,2595300,76.60636
"703",90.949997,91.400002,90.300003,91.050003,3836000,78.195175
"704",90.449997,91.150002,89.5,89.849998,2511600,77.164592
"705",89.5,91,88.699997,90.349998,2097700,77.594
"706",90.050003,90.849998,89.25,89.730003,2064000,77.061538
"707",89.849998,90.190002,87.949997,88.029999,2448400,75.601548
"708",88.050003,89.800003,87.980003,88.849998,2990200,76.305776
"709",89.730003,89.879997,88.690002,89.300003,2372600,76.692247
"710",89.099998,90.949997,88.959999,90.25,2696000,77.50812
"711",89.400002,89.449997,88,88.470001,2711500,75.979429
"712",87.699997,88.25,87.239998,87.529999,2226100,75.17214
"713",87.75,87.900002,86.089996,86.459999,2619200,74.253207
"714",86.099998,87.5,85.800003,86.550003,2075300,74.330504
"715",87.25,87.870003,86,86.150002,2209900,73.986976
"716",85.050003,86.300003,84.949997,86.059998,2538600,73.90968
"717",85.849998,86.849998,84.510002,84.599998,2844800,72.655809
"718",84.800003,85.589996,83.220001,84.489998,3825200,72.561339
"719",83.900002,84.099998,80.349998,81.239998,5272100,69.770188
"720",81.75,83.010002,81.650002,83,5215500,71.281706
"721",82.529999,83.440002,81.449997,81.599998,2664100,70.079362
"722",82.349998,85.230003,82.349998,84.589996,3260500,72.647219
"723",84.629997,86.470001,83.949997,85.050003,2970700,73.04228
"724",85.059998,85.5,83.260002,84.519997,2494900,72.587103
"725",85,87,84.639999,86.309998,3567900,74.124384
"726",85.5,86.050003,84.099998,84.099998,2826500,72.226402
"727",84.199997,84.349998,81.599998,81.599998,3413800,70.079362
"728",82.199997,82.379997,79.489998,79.489998,4664200,68.267261
"729",79,79.599998,75.800003,77.209999,5830000,66.309162
"730",79,79.949997,78.699997,79.150002,5930300,68.08108
"731",79.160004,80.699997,77.470001,78.5,4251500,67.521979
"732",78.25,79.949997,78,78.75,3802700,67.737017
"733",78.550003,79.75,77,79.209999,4153900,68.132687
"734",80,81,79.800003,80.709999,4576800,69.422916
"735",80.309998,80.32,78.449997,78.550003,3450400,67.56499
"736",78.800003,79.089996,75.150002,75.160004,3258900,64.649073
"737",76,76.099998,74,74.849998,4740400,64.382421
"738",76.57,80.099998,76.57,79.5,4604100,68.382132
"739",78.900002,79.599998,78.300003,78.639999,3616700,67.6424
"740",78.639999,78.639999,76.25,76.75,2895700,66.016712
"741",76.650002,78.489998,75.970001,78.110001,2864100,67.18652
"742",79.849998,80.099998,78.199997,79.300003,3574300,68.210104
"743",79.199997,80.5,78.620003,79.459999,3011500,68.347725
"744",79.629997,80.5,79.400002,80.050003,2797900,68.855218
"745",80.699997,80.849998,79.730003,80.5,3149600,69.242284
"746",80.400002,80.480003,79.599998,80.239998,1968800,69.018643
"747",80.580002,82.099998,78.760002,79.199997,3338600,68.124083
"748",78.949997,79.120003,77.660004,78.199997,3699500,67.263931
"749",78.75,79.449997,77.849998,79.169998,3379600,68.09828
"750",78.800003,79.059998,77.760002,78.190002,1150000,67.255334
"751",78.300003,78.389999,75.809998,76.900002,2628600,66.145736
"752",76.699997,76.800003,75.82,76.150002,2049300,65.500622
"753",76.150002,76.300003,74.25,75.080002,3467600,64.580259
"754",75.25,76.940002,75.199997,75.449997,2759000,64.898511
"755",75.449997,75.800003,73.389999,73.790001,3018900,63.470661
"756",73.800003,74.599998,73.139999,73.800003,4054500,63.479265
"757",74.800003,75.75,74.360001,75.75,3781800,65.15656
"758",75.550003,76,73.330002,73.949997,2711600,63.608282
"759",72.75,74.959999,72.5,73.949997,3165700,63.608282
"760",74.25,75.599998,73.199997,74.739998,2265700,64.287804
"761",75,75.330002,72.099998,72.099998,2176300,62.017001
"762",72.099998,72.75,70.099998,72.5,4614700,62.361064
"763",72.379997,72.910004,71.150002,71.300003,2234200,61.328883
"764",70.110001,73.199997,70,72.849998,3239700,62.662116
"765",73.199997,75.5,73.199997,75.339996,3078200,64.803894
"766",75,77.019997,73.889999,75.779999,2993400,65.182363
"767",74.900002,75.690002,74.029999,74.449997,2671000,64.038359
"768",73.849998,74.150002,72.25,72.699997,3556400,62.533092
"769",72.709999,72.900002,70.150002,70.550003,4400100,60.683769
"770",70.599998,72.07,69.379997,71.449997,5527100,61.457901
"771",72.449997,73.709999,71.349998,71.349998,5773000,61.371887
"772",69.349998,71.25,69.029999,70.800003,5441300,60.898807
"773",72,73,70.669998,73,4063800,62.79114
"774",72.5,74.400002,72.5,73.349998,3451600,63.092192
"775",73.75,74.269997,71,71.139999,3114800,61.191256
"776",70.519997,71.400002,69.910004,70.699997,3978400,60.812786
"777",69.910004,70.949997,69.099998,70.199997,3413900,60.38271
"778",71.75,74.199997,71.470001,73.949997,2084900,63.608282
"779",73.75,74.989998,73.050003,73.599998,3157000,63.30723
"780",73.099998,74.25,70.830002,70.910004,4185300,60.993424
"781",73.349998,74.400002,70.989998,71.550003,11826900,61.543921
"782",71.510002,73.25,69.93,73.25,8892300,63.006178
"783",72.75,73.769997,72.120003,73.150002,4583400,62.920164
"784",73.07,73.099998,70.419998,72.949997,5979800,62.74813
"785",71.529999,73.150002,71.400002,72.650002,6129200,62.490088
"786",76.629997,76.629997,71.730003,74.480003,7505700,64.064169
"787",74.489998,76.010002,74.199997,75.599998,8952500,65.027535
"788",74.300003,77,70.959999,77,55185900,66.23175
"789",74.5,74.699997,71.849998,72,18432400,61.930987
"790",71.550003,71.709999,67.220001,67.730003,14447700,58.258139
"791",67.730003,71.290001,65.550003,70.849998,12852000,60.941811
"792",69.900002,71.849998,67.300003,69.309998,8214700,59.617175
"793",69.5,69.900002,68.199997,69.580002,5700700,59.953218
"794",71.550003,72.699997,71.099998,72.699997,5980700,62.641544
"795",72.199997,75.150002,72.050003,73.900002,5524200,63.675522
"796",73.910004,74.489998,72.099998,73.150002,5047700,63.029288
"797",73.150002,74.18,71.730003,71.989998,3826900,62.029778
"798",71.5,72,69.75,70.489998,3932600,60.737311
"799",70.489998,70.489998,67.75,68.050003,4555300,58.634903
"800",69.349998,71.480003,68.75,69.900002,5498900,60.228944
"801",70.849998,71.440002,68.900002,70.949997,5223800,61.133667
"802",71.099998,74.900002,70.949997,74.300003,5175000,64.020181
"803",73.699997,75.879997,73.129997,75.449997,4399600,65.011066
"804",74.75,75.800003,73.790001,75.349998,4323900,64.924903
"805",75.230003,77.900002,74.209999,74.790001,7971500,64.442385
"806",74.790001,78.75,74.419998,78.5,7010600,67.639084
"807",79,79.900002,77.809998,79.550003,7417400,68.543814
"808",79.150002,80.139999,78.099998,79.529999,5253900,68.526577
"809",79.529999,81.970001,79.230003,81.5,4848700,70.224018
"810",81.25,81.349998,79.830002,80.510002,4701400,69.370991
"811",79.949997,80,78.400002,79.879997,5257300,68.828151
"812",79.650002,79.989998,78.699997,79.910004,3525000,68.854006
"813",79.099998,79.099998,77.510002,78.300003,2529800,67.466758
"814",78.849998,79.949997,77.550003,79.75,2462400,68.71614
"815",80.029999,80.739998,78.68,79.099998,3730600,68.15607
"816",78.300003,78.360001,76.300003,77.080002,4212500,66.415551
"817",75.75,77.849998,75.5,77.379997,3967100,66.67404
"818",77.379997,79.099998,76.699997,77.300003,2988400,66.605114
"819",76.059998,76.099998,73.5,73.75,5698000,63.546274
"820",73.75,75.739998,73.260002,75.5,5099900,65.054151
"821",73.300003,73.989998,72.040001,72.889999,7152200,62.805259
"822",74,74.5,72.18,72.339996,4495800,62.331352
"823",71.699997,74.900002,71.290001,74.300003,4644100,64.020181
"824",74.25,74.25,73.110001,73.410004,2995400,63.253318
"825",74.75,75.25,73.449997,73.690002,2877900,63.494577
"826",73.150002,73.480003,72.059998,72.199997,3514100,62.210722
"827",72.050003,73.300003,71.849998,73,3015400,62.90004
"828",72.800003,72.809998,71.82,72.599998,2142200,62.555381
"829",73.449997,73.690002,70.690002,70.870003,4528400,61.06474
"830",69.5,70.989998,69.099998,70.410004,5394800,60.668384
"831",69.379997,69.389999,67.099998,67.150002,6025500,57.859422
